0000010,2015-08-21T17:00:00.000+03:00,1.75
0000003,2015-08-21T19:00:00.000+03:00,0.61
0000002,2015-08-21T22:00:00.000+03:00,1.788
0000003,2015-08-22T00:00:00.000+03:00,1.932
0000007,2015-08-22T05:00:00.000+03:00,1.075
0000009,2015-08-22T05:00:00.000+03:00,1.526
0000009,2015-08-22T10:00:00.000+03:00,1.126
0000002,2015-08-22T12:00:00.000+03:00,1.105
0000005,2015-08-22T13:00:00.000+03:00,1.754
0000002,2015-08-22T14:00:00.000+03:00,1.67
0000008,2015-08-22T14:00:00.000+03:00,1.349
0000005,2015-08-22T16:00:00.000+03:00,1.054
0000002,2015-08-22T17:00:00.000+03:00,1.369
0000010,2015-08-22T19:00:00.000+03:00,0.466
0000004,2015-08-22T23:00:00.000+03:00,1.149
0000005,2015-08-23T02:00:00.000+03:00,0.821
0000008,2015-08-23T03:00:00.000+03:00,1.045
0000008,2015-08-23T06:00:00.000+03:00,1.425
0000008,2015-08-23T07:00:00.000+03:00,1.433
0000005,2015-08-23T09:00:00.000+03:00,1.601
0000008,2015-08-23T13:00:00.000+03:00,0.6
0000008,2015-08-23T16:00:00.000+03:00,1.517
0000005,2015-08-23T17:00:00.000+03:00,0.638
0000007,2015-08-23T23:00:00.000+03:00,0.979
0000003,2015-08-24T00:00:00.000+03:00,1.746
0000006,2015-08-24T04:00:00.000+03:00,1.673
0000004,2015-08-24T06:00:00.000+03:00,1.912
0000005,2015-08-24T06:00:00.000+03:00,0.669
0000001,2015-08-24T10:00:00.000+03:00,1.882
0000003,2015-08-24T11:00:00.000+03:00,1.583
0000003,2015-08-24T12:00:00.000+03:00,1.841
0000006,2015-08-24T22:00:00.000+03:00,1.126
0000001,2015-08-25T04:00:00.000+03:00,1.851
0000003,2015-08-25T04:00:00.000+03:00,0.785
0000009,2015-08-25T07:00:00.000+03:00,1.035
0000005,2015-08-25T09:00:00.000+03:00,1.6
0000003,2015-08-25T16:00:00.000+03:00,1.812
0000008,2015-08-25T17:00:00.000+03:00,1.324
0000004,2015-08-25T18:00:00.000+03:00,1.344
0000010,2015-08-25T20:00:00.000+03:00,1.637
0000005,2015-08-25T21:00:00.000+03:00,0.893
0000004,2015-08-25T23:00:00.000+03:00,1.978
0000007,2015-08-26T01:00:00.000+03:00,1.718
0000010,2015-08-26T04:00:00.000+03:00,1.789
0000010,2015-08-26T06:00:00.000+03:00,1.216
0000009,2015-08-26T07:00:00.000+03:00,1.163
0000009,2015-08-26T08:00:00.000+03:00,1.042
0000004,2015-08-26T09:00:00.000+03:00,1.798
0000009,2015-08-26T10:00:00.000+03:00,1.816
0000001,2015-08-26T11:00:00.000+03:00,1.157
0000006,2015-08-26T15:00:00.000+03:00,0.865
0000004,2015-08-26T18:00:00.000+03:00,1.531
0000004,2015-08-26T21:00:00.000+03:00,1.902
0000009,2015-08-26T23:00:00.000+03:00,1.749
0000008,2015-08-27T00:00:00.000+03:00,1.07
0000001,2015-08-27T01:00:00.000+03:00,1.24
0000002,2015-08-27T02:00:00.000+03:00,0.962
0000010,2015-08-27T02:00:00.000+03:00,0.833
0000005,2015-08-27T03:00:00.000+03:00,1.748
0000008,2015-08-27T11:00:00.000+03:00,1.673
0000009,2015-08-27T11:00:00.000+03:00,1.922
0000009,2015-08-27T12:00:00.000+03:00,1.558
0000005,2015-08-27T13:00:00.000+03:00,1.673
0000006,2015-08-27T13:00:00.000+03:00,1.757
0000003,2015-08-27T17:00:00.000+03:00,1.995
0000004,2015-08-27T19:00:00.000+03:00,1.472
0000006,2015-08-27T20:00:00.000+03:00,1.631
0000007,2015-08-27T20:00:00.000+03:00,1.37
0000007,2015-08-27T21:00:00.000+03:00,1.664
0000002,2015-08-28T02:00:00.000+03:00,1.529
0000009,2015-08-28T11:00:00.000+03:00,0.993
0000005,2015-08-28T12:00:00.000+03:00,1.257
0000005,2015-08-28T14:00:00.000+03:00,1.254
0000003,2015-08-28T18:00:00.000+03:00,1.623
0000010,2015-08-28T19:00:00.000+03:00,0.852
0000010,2015-08-28T20:00:00.000+03:00,1.28
0000002,2015-08-28T20:00:00.000+03:00,1.557
0000008,2015-08-28T21:00:00.000+03:00,1.928
0000005,2015-08-29T04:00:00.000+03:00,1.822
0000004,2015-08-29T06:00:00.000+03:00,1.594
0000009,2015-08-29T07:00:00.000+03:00,1.781
0000001,2015-08-29T11:00:00.000+03:00,2.038
0000002,2015-08-29T11:00:00.000+03:00,1.716
0000004,2015-08-29T11:00:00.000+03:00,1.628
0000005,2015-08-29T11:00:00.000+03:00,1.063
0000010,2015-08-29T12:00:00.000+03:00,1.438
0000005,2015-08-29T13:00:00.000+03:00,1.677
0000007,2015-08-29T13:00:00.000+03:00,1.299
0000001,2015-08-29T18:00:00.000+03:00,1.532
0000009,2015-08-29T18:00:00.000+03:00,1.729
0000006,2015-08-29T20:00:00.000+03:00,1.781
0000009,2015-08-29T21:00:00.000+03:00,0.895
0000002,2015-08-29T23:00:00.000+03:00,1.73
0000003,2015-08-30T00:00:00.000+03:00,1.36
0000005,2015-08-30T01:00:00.000+03:00,1.613
0000001,2015-08-30T02:00:00.000+03:00,1.309
0000005,2015-08-30T03:00:00.000+03:00,1.439
0000001,2015-08-30T07:00:00.000+03:00,2.017
0000006,2015-08-30T08:00:00.000+03:00,1.588
0000009,2015-08-30T18:00:00.000+03:00,1.133
0000004,2015-08-30T18:00:00.000+03:00,1.708
0000004,2015-08-30T20:00:00.000+03:00,1.797
0000010,2015-08-30T21:00:00.000+03:00,0.795
0000004,2015-08-30T22:00:00.000+03:00,1.772
0000007,2015-08-30T23:00:00.000+03:00,0.996
0000001,2015-08-31T01:00:00.000+03:00,1.489
0000005,2015-08-31T02:00:00.000+03:00,1.431
0000003,2015-08-31T03:00:00.000+03:00,1.684
0000003,2015-08-31T06:00:00.000+03:00,1.994
0000009,2015-08-31T06:00:00.000+03:00,1.488
0000003,2015-08-31T09:00:00.000+03:00,1.496
0000006,2015-08-31T11:00:00.000+03:00,1.831
0000006,2015-08-31T15:00:00.000+03:00,1.736
0000004,2015-08-31T17:00:00.000+03:00,1.015
0000010,2015-08-31T17:00:00.000+03:00,1.664
0000006,2015-08-31T21:00:00.000+03:00,0.989
0000009,2015-08-31T21:00:00.000+03:00,1.711
0000007,2015-08-31T22:00:00.000+03:00,1.693
0000007,2015-08-31T23:00:00.000+03:00,1.361
0000005,2015-09-01T00:00:00.000+03:00,1.673
0000006,2015-09-01T00:00:00.000+03:00,1.706
0000010,2015-09-01T02:00:00.000+03:00,1.864
0000008,2015-09-01T04:00:00.000+03:00,1.394
0000009,2015-09-01T08:00:00.000+03:00,0.794
0000001,2015-09-01T10:00:00.000+03:00,1.358
0000009,2015-09-01T10:00:00.000+03:00,1.735
0000009,2015-09-01T12:00:00.000+03:00,1.087
0000008,2015-09-01T12:00:00.000+03:00,1.575
0000002,2015-09-01T14:00:00.000+03:00,1.308
0000001,2015-09-01T15:00:00.000+03:00,1.591
0000003,2015-09-01T20:00:00.000+03:00,1.353
0000009,2015-09-01T23:00:00.000+03:00,1.915
0000006,2015-09-02T02:00:00.000+03:00,1.672
0000007,2015-09-02T03:00:00.000+03:00,1.043
0000009,2015-09-02T03:00:00.000+03:00,1.313
0000006,2015-09-02T03:00:00.000+03:00,1.798
0000002,2015-09-02T05:00:00.000+03:00,1.088
0000006,2015-09-02T06:00:00.000+03:00,0.631
0000004,2015-09-02T11:00:00.000+03:00,1.559
0000009,2015-09-02T13:00:00.000+03:00,1.701
0000010,2015-09-02T14:00:00.000+03:00,1.6
0000001,2015-09-02T17:00:00.000+03:00,1.919
0000005,2015-09-02T17:00:00.000+03:00,1.358
0000009,2015-09-02T18:00:00.000+03:00,1.89
0000005,2015-09-02T21:00:00.000+03:00,1.7
0000005,2015-09-02T23:00:00.000+03:00,0.78
0000003,2015-09-03T00:00:00.000+03:00,1.398
0000008,2015-09-03T02:00:00.000+03:00,1.31
0000002,2015-09-03T04:00:00.000+03:00,1.209
0000007,2015-09-03T13:00:00.000+03:00,1.712
0000006,2015-09-03T14:00:00.000+03:00,1.598
0000004,2015-09-03T15:00:00.000+03:00,1.307
0000006,2015-09-03T17:00:00.000+03:00,1.455
0000009,2015-09-03T17:00:00.000+03:00,1.261
0000005,2015-09-03T19:00:00.000+03:00,1.564
0000007,2015-09-03T19:00:00.000+03:00,1.834
0000002,2015-09-04T06:00:00.000+03:00,1.648
0000004,2015-09-04T06:00:00.000+03:00,1.826
0000006,2015-09-04T10:00:00.000+03:00,1.978
0000001,2015-09-04T13:00:00.000+03:00,1.695
0000001,2015-09-04T15:00:00.000+03:00,1.662
0000001,2015-09-04T16:00:00.000+03:00,1.537
0000002,2015-09-05T02:00:00.000+03:00,1.907
0000001,2015-09-05T04:00:00.000+03:00,1.229
0000001,2015-09-05T06:00:00.000+03:00,1.34
0000008,2015-09-05T08:00:00.000+03:00,1.696
0000009,2015-09-05T09:00:00.000+03:00,0.733
0000007,2015-09-05T10:00:00.000+03:00,0.648
0000002,2015-09-05T15:00:00.000+03:00,1.685
0000006,2015-09-05T15:00:00.000+03:00,1.537
0000010,2015-09-06T01:00:00.000+03:00,2.002
0000001,2015-09-06T04:00:00.000+03:00,1.518
0000007,2015-09-06T08:00:00.000+03:00,1.847
0000001,2015-09-06T10:00:00.000+03:00,1.504
0000007,2015-09-06T13:00:00.000+03:00,0.959
0000001,2015-09-06T16:00:00.000+03:00,1.862
0000005,2015-09-06T18:00:00.000+03:00,1.438
0000005,2015-09-06T20:00:00.000+03:00,1.373
0000009,2015-09-06T23:00:00.000+03:00,1.644
0000006,2015-09-07T05:00:00.000+03:00,0.749
0000006,2015-09-07T12:00:00.000+03:00,1.275
0000007,2015-09-07T14:00:00.000+03:00,1.604
0000003,2015-09-07T15:00:00.000+03:00,1.631
0000004,2015-09-07T15:00:00.000+03:00,0.717
0000001,2015-09-07T18:00:00.000+03:00,1.313
0000002,2015-09-08T00:00:00.000+03:00,1.593
0000009,2015-09-08T03:00:00.000+03:00,1.187
0000008,2015-09-08T05:00:00.000+03:00,1.558
0000003,2015-09-08T09:00:00.000+03:00,1.111
0000003,2015-09-08T11:00:00.000+03:00,1.787
0000002,2015-09-08T12:00:00.000+03:00,1.141
0000007,2015-09-08T12:00:00.000+03:00,1.312
0000002,2015-09-08T18:00:00.000+03:00,1.872
0000003,2015-09-08T23:00:00.000+03:00,1.279
0000001,2015-09-09T00:00:00.000+03:00,1.611
0000004,2015-09-09T00:00:00.000+03:00,0.858
0000008,2015-09-09T01:00:00.000+03:00,1.156
0000004,2015-09-09T03:00:00.000+03:00,1.346
0000009,2015-09-09T03:00:00.000+03:00,1.763
0000008,2015-09-09T07:00:00.000+03:00,1.301
0000010,2015-09-09T08:00:00.000+03:00,1.841
0000006,2015-09-09T09:00:00.000+03:00,1.277
0000010,2015-09-09T12:00:00.000+03:00,0.973
0000009,2015-09-09T13:00:00.000+03:00,1.491
0000008,2015-09-09T16:00:00.000+03:00,1.931
0000005,2015-09-09T16:00:00.000+03:00,1.33
0000001,2015-09-10T00:00:00.000+03:00,1.131
0000006,2015-09-10T00:00:00.000+03:00,1.309
0000010,2015-09-10T01:00:00.000+03:00,1.751
0000007,2015-09-10T02:00:00.000+03:00,1.448
0000004,2015-09-10T05:00:00.000+03:00,0.777
0000001,2015-09-10T06:00:00.000+03:00,1.827
0000002,2015-09-10T08:00:00.000+03:00,0.931
0000003,2015-09-10T15:00:00.000+03:00,1.448
0000009,2015-09-10T19:00:00.000+03:00,1.469
0000005,2015-09-10T20:00:00.000+03:00,1.173
0000003,2015-09-10T21:00:00.000+03:00,1.175
0000003,2015-09-10T22:00:00.000+03:00,1.183
0000005,2015-09-11T04:00:00.000+03:00,1.763
0000008,2015-09-11T05:00:00.000+03:00,1.722
0000006,2015-09-11T07:00:00.000+03:00,1.751
0000007,2015-09-11T08:00:00.000+03:00,1.94
0000009,2015-09-11T08:00:00.000+03:00,1.03
0000001,2015-09-11T11:00:00.000+03:00,1.496
0000003,2015-09-11T11:00:00.000+03:00,1.209
0000008,2015-09-11T20:00:00.000+03:00,1.684
0000004,2015-09-11T23:00:00.000+03:00,1.034
0000008,2015-09-11T23:00:00.000+03:00,0.835
0000003,2015-09-12T01:00:00.000+03:00,1.566
0000006,2015-09-12T05:00:00.000+03:00,1.462
0000002,2015-09-12T10:00:00.000+03:00,1.878
0000004,2015-09-12T10:00:00.000+03:00,1.995
0000002,2015-09-12T12:00:00.000+03:00,1.634
0000005,2015-09-12T13:00:00.000+03:00,1.735
0000001,2015-09-12T15:00:00.000+03:00,1.531
0000010,2015-09-12T16:00:00.000+03:00,2.068
0000006,2015-09-12T19:00:00.000+03:00,1.816
0000007,2015-09-12T21:00:00.000+03:00,1.594
0000006,2015-09-13T00:00:00.000+03:00,1.607
0000004,2015-09-13T02:00:00.000+03:00,1.918
0000001,2015-09-13T04:00:00.000+03:00,1.627
0000001,2015-09-13T10:00:00.000+03:00,1.047
0000003,2015-09-13T11:00:00.000+03:00,0.857
0000006,2015-09-13T11:00:00.000+03:00,1.416
0000008,2015-09-13T11:00:00.000+03:00,1.075
0000010,2015-09-13T12:00:00.000+03:00,1.975
0000001,2015-09-13T16:00:00.000+03:00,1.14
0000002,2015-09-13T16:00:00.000+03:00,1.597
0000004,2015-09-13T19:00:00.000+03:00,1.276
0000003,2015-09-14T00:00:00.000+03:00,1.663
0000002,2015-09-14T01:00:00.000+03:00,1.421
0000009,2015-09-14T01:00:00.000+03:00,1.514
0000002,2015-09-14T04:00:00.000+03:00,1.016
0000006,2015-09-14T04:00:00.000+03:00,1.448
0000008,2015-09-14T04:00:00.000+03:00,1.313
0000002,2015-09-14T05:00:00.000+03:00,0.886
0000009,2015-09-14T09:00:00.000+03:00,0.808
0000009,2015-09-14T10:00:00.000+03:00,1.602
0000006,2015-09-14T11:00:00.000+03:00,1.102
0000008,2015-09-14T11:00:00.000+03:00,1.586
0000010,2015-09-14T11:00:00.000+03:00,1.846
0000004,2015-09-14T11:00:00.000+03:00,1.613
0000010,2015-09-14T16:00:00.000+03:00,1.908
0000008,2015-09-14T17:00:00.000+03:00,0.988
0000008,2015-09-14T21:00:00.000+03:00,1.716
0000004,2015-09-15T01:00:00.000+03:00,1.422
0000010,2015-09-15T01:00:00.000+03:00,1.56
0000008,2015-09-15T02:00:00.000+03:00,1.462
0000003,2015-09-15T03:00:00.000+03:00,1.591
0000009,2015-09-15T06:00:00.000+03:00,1.339
0000008,2015-09-15T07:00:00.000+03:00,0.773
0000010,2015-09-15T07:00:00.000+03:00,1.77
0000004,2015-09-15T09:00:00.000+03:00,1.589
0000002,2015-09-15T10:00:00.000+03:00,0.845
0000004,2015-09-15T10:00:00.000+03:00,2.025
0000001,2015-09-15T13:00:00.000+03:00,1.667
0000005,2015-09-15T17:00:00.000+03:00,1.571
0000003,2015-09-15T21:00:00.000+03:00,1.599
0000006,2015-09-15T22:00:00.000+03:00,1.01
0000008,2015-09-15T23:00:00.000+03:00,1.933
0000005,2015-09-16T00:00:00.000+03:00,1.637
0000001,2015-09-16T03:00:00.000+03:00,1.693
0000005,2015-09-16T03:00:00.000+03:00,1.525
0000009,2015-09-16T03:00:00.000+03:00,1.45
0000008,2015-09-16T06:00:00.000+03:00,1.205
0000002,2015-09-16T09:00:00.000+03:00,1.265
0000005,2015-09-16T09:00:00.000+03:00,1.674
0000010,2015-09-16T21:00:00.000+03:00,1.376
0000009,2015-09-17T02:00:00.000+03:00,1.195
0000008,2015-09-17T03:00:00.000+03:00,1.393
0000001,2015-09-17T05:00:00.000+03:00,1.148
0000006,2015-09-17T08:00:00.000+03:00,1.638
0000002,2015-09-17T10:00:00.000+03:00,1.308
0000010,2015-09-17T10:00:00.000+03:00,1.798
0000002,2015-09-17T11:00:00.000+03:00,1.808
0000003,2015-09-17T11:00:00.000+03:00,1.086
0000005,2015-09-17T13:00:00.000+03:00,1.612
0000003,2015-09-17T15:00:00.000+03:00,1.822
0000004,2015-09-17T15:00:00.000+03:00,1.851
0000010,2015-09-17T16:00:00.000+03:00,1.606
0000002,2015-09-17T17:00:00.000+03:00,1.334
0000006,2015-09-17T19:00:00.000+03:00,1.601
0000008,2015-09-17T21:00:00.000+03:00,0.606
0000010,2015-09-18T01:00:00.000+03:00,1.441
0000008,2015-09-18T01:00:00.000+03:00,1.989
0000005,2015-09-18T03:00:00.000+03:00,1.766
0000010,2015-09-18T05:00:00.000+03:00,1.508
0000005,2015-09-18T06:00:00.000+03:00,1.088
0000007,2015-09-18T09:00:00.000+03:00,1.431
0000009,2015-09-18T12:00:00.000+03:00,1.623
